Active School Zone Flag,Crash Severity,Crash Time,Day of Week,Roadway Part,Speed Limit,Surface Condition,Person Helmet,Hour,Minute,Crash Severity Binary,Person Helmet Binary
No,Non-Incapacitating Injury,22:06,Friday,Main/Proper Lane,45,Dry,Not Worn,22,6,1,Not Wear
No,Non-Incapacitating Injury,11:53,Saturday,Main/Proper Lane,15,Dry,"Worn, Damaged",11,53,1,Wear
No,Non-Incapacitating Injury,14:06,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,14,6,1,Not Wear
No,Possible Injury,17:17,Sunday,Service/Frontage Road,45,Dry,Not Worn,17,17,1,Not Wear
No,Non-Incapacitating Injury,12:30,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,12,30,1,Not Wear
No,Non-Incapacitating Injury,12:48,Tuesday,Main/Proper Lane,30,Dry,Not Worn,12,48,1,Not Wear
No,Non-Incapacitating Injury,14:58,Tuesday,Service/Frontage Road,55,Dry,Not Worn,14,58,1,Not Wear
No,Non-Incapacitating Injury,8:57,Wednesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",8,57,1,Wear
No,Non-Incapacitating Injury,20:05,Wednesday,Main/Proper Lane,30,Dry,Not Worn,20,5,1,Not Wear
No,Non-Incapacitating Injury,16:45,Friday,Main/Proper Lane,30,Dry,Not Worn,16,45,1,Not Wear
No,Possible Injury,10:54,Friday,Main/Proper Lane,40,Dry,Unknown If Worn,10,54,1,Not Wear
No,Non-Incapacitating Injury,17:00,Saturday,Main/Proper Lane,15,Dry,Unknown If Worn,17,0,1,Not Wear
No,Non-Incapacitating Injury,12:14,Saturday,Main/Proper Lane,15,Dry,Not Worn,12,14,1,Not Wear
No,Non-Incapacitating Injury,10:04,Sunday,Main/Proper Lane,15,Dry,Unknown If Worn,10,4,1,Not Wear
No,Non-Incapacitating Injury,5:44,Tuesday,Main/Proper Lane,35,Dry,Unknown If Worn,5,44,1,Not Wear
No,Non-Incapacitating Injury,22:11,Thursday,Main/Proper Lane,45,Dry,Not Worn,22,11,1,Not Wear
No,Possible Injury,21:02,Friday,Main/Proper Lane,40,Dry,Unknown If Worn,21,2,1,Not Wear
No,Possible Injury,19:30,Sunday,Main/Proper Lane,15,Dry,Unknown If Worn,19,30,1,Not Wear
No,Possible Injury,11:05,Monday,Main/Proper Lane,15,Dry,Not Worn,11,5,1,Not Wear
No,Non-Incapacitating Injury,16:09,Tuesday,Main/Proper Lane,15,Dry,Unknown If Worn,16,9,1,Not Wear
No,Not Injured,15:52,Tuesday,Main/Proper Lane,15,Dry,Not Worn,15,52,0,Not Wear
No,Possible Injury,17:19,Wednesday,Service/Frontage Road,40,Dry,Not Worn,17,19,1,Not Wear
No,Non-Incapacitating Injury,8:36,Friday,Other (Explain In Narrative),45,Dry,Unknown If Worn,8,36,1,Not Wear
No,Non-Incapacitating Injury,14:26,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,14,26,1,Not Wear
No,Non-Incapacitating Injury,2:47,Sunday,Main/Proper Lane,15,Dry,Not Worn,2,47,1,Not Wear
No,Non-Incapacitating Injury,18:25,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,18,25,1,Not Wear
No,Non-Incapacitating Injury,18:25,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,18,25,1,Not Wear
No,Non-Incapacitating Injury,11:15,Monday,Main/Proper Lane,30,Dry,"Worn, Damaged",11,15,1,Wear
No,Possible Injury,12:56,Wednesday,Main/Proper Lane,45,Dry,Not Worn,12,56,1,Not Wear
No,Possible Injury,22:11,Thursday,Main/Proper Lane,45,Dry,Not Worn,22,11,1,Not Wear
No,Non-Incapacitating Injury,17:00,Friday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",17,0,1,Wear
No,Non-Incapacitating Injury,17:29,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,17,29,1,Not Wear
No,Possible Injury,15:52,Sunday,Main/Proper Lane,35,Dry,Unknown If Worn,15,52,1,Not Wear
No,Non-Incapacitating Injury,8:20,Tuesday,Main/Proper Lane,30,Dry,Not Worn,8,20,1,Not Wear
No,Non-Incapacitating Injury,8:56,Tuesday,Main/Proper Lane,15,Dry,Not Worn,8,56,1,Not Wear
No,Incapacitating Injury,15:51,Tuesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",15,51,1,Wear
No,Incapacitating Injury,15:51,Tuesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",15,51,1,Wear
No,Non-Incapacitating Injury,14:50,Wednesday,Main/Proper Lane,35,Dry,Not Worn,14,50,1,Not Wear
No,Non-Incapacitating Injury,15:40,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,15,40,1,Not Wear
No,Possible Injury,21:28,Friday,Main/Proper Lane,30,Dry,Not Worn,21,28,1,Not Wear
No,Not Injured,21:36,Friday,Main/Proper Lane,35,Dry,Not Worn,21,36,0,Not Wear
No,Not Injured,15:20,Saturday,Main/Proper Lane,15,Dry,Not Worn,15,20,0,Not Wear
No,Non-Incapacitating Injury,16:50,Monday,Other (Explain In Narrative),35,Dry,"Worn, Not Damaged",16,50,1,Wear
No,Possible Injury,19:03,Tuesday,Main/Proper Lane,35,Wet,"Worn, Not Damaged",19,3,1,Wear
No,Non-Incapacitating Injury,18:45,Tuesday,Service/Frontage Road,15,Dry,Not Worn,18,45,1,Not Wear
No,Non-Incapacitating Injury,12:56,Tuesday,Main/Proper Lane,15,Dry,Not Worn,12,56,1,Not Wear
No,Possible Injury,13:48,Saturday,Other (Explain In Narrative),30,Dry,Not Worn,13,48,1,Not Wear
No,Non-Incapacitating Injury,13:41,Tuesday,Main/Proper Lane,30,Dry,Unknown If Worn,13,41,1,Not Wear
No,Non-Incapacitating Injury,16:10,Tuesday,Main/Proper Lane,65,Dry,"Worn, Not Damaged",16,10,1,Wear
No,Possible Injury,19:03,Tuesday,Main/Proper Lane,35,Dry,Not Worn,19,3,1,Not Wear
No,Non-Incapacitating Injury,11:00,Wednesday,Main/Proper Lane,45,Dry,Not Worn,11,0,1,Not Wear
No,Possible Injury,18:03,Thursday,Main/Proper Lane,25,Dry,Not Worn,18,3,1,Not Wear
No,Incapacitating Injury,20:08,Thursday,Main/Proper Lane,15,Dry,Not Worn,20,8,1,Not Wear
No,Non-Incapacitating Injury,17:51,Thursday,Main/Proper Lane,35,Dry,Not Worn,17,51,1,Not Wear
No,Non-Incapacitating Injury,15:12,Wednesday,Service/Frontage Road,55,Dry,Unknown If Worn,15,12,1,Not Wear
No,Non-Incapacitating Injury,16:49,Wednesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",16,49,1,Wear
No,Non-Incapacitating Injury,13:39,Wednesday,Main/Proper Lane,30,Dry,Not Worn,13,39,1,Not Wear
No,Non-Incapacitating Injury,12:45,Friday,Main/Proper Lane,30,Dry,Not Worn,12,45,1,Not Wear
No,Non-Incapacitating Injury,16:12,Friday,Main/Proper Lane,15,Dry,Not Worn,16,12,1,Not Wear
No,Possible Injury,2:24,Monday,Service/Frontage Road,15,Dry,Not Worn,2,24,1,Not Wear
No,Non-Incapacitating Injury,21:19,Wednesday,Main/Proper Lane,35,Dry,Unknown If Worn,21,19,1,Not Wear
No,Non-Incapacitating Injury,16:09,Wednesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",16,9,1,Wear
No,Incapacitating Injury,18:00,Friday,Main/Proper Lane,45,Dry,Unknown If Worn,18,0,1,Not Wear
No,Possible Injury,13:35,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,13,35,1,Not Wear
No,Incapacitating Injury,19:07,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,19,7,1,Not Wear
No,Possible Injury,19:19,Saturday,Main/Proper Lane,30,Dry,Unknown If Worn,19,19,1,Not Wear
No,Non-Incapacitating Injury,10:58,Sunday,Other (Explain In Narrative),30,Dry,Not Worn,10,58,1,Not Wear
No,Non-Incapacitating Injury,10:58,Sunday,Other (Explain In Narrative),30,Dry,Not Worn,10,58,1,Not Wear
No,Non-Incapacitating Injury,12:15,Wednesday,Main/Proper Lane,45,Dry,Not Worn,12,15,1,Not Wear
No,Possible Injury,9:33,Thursday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",9,33,1,Wear
No,Non-Incapacitating Injury,10:05,Thursday,Main/Proper Lane,35,Dry,Unknown If Worn,10,5,1,Not Wear
No,Possible Injury,11:05,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",11,5,1,Wear
No,Incapacitating Injury,19:04,Friday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",19,4,1,Wear
No,Not Injured,22:47,Friday,Main/Proper Lane,15,Dry,Not Worn,22,47,0,Not Wear
No,Not Injured,22:47,Friday,Main/Proper Lane,15,Dry,Not Worn,22,47,0,Not Wear
No,Non-Incapacitating Injury,9:10,Saturday,Main/Proper Lane,35,Dry,Not Worn,9,10,1,Not Wear
No,Incapacitating Injury,8:55,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,8,55,1,Not Wear
No,Not Injured,12:56,Tuesday,Main/Proper Lane,15,Dry,Not Worn,12,56,0,Not Wear
No,Non-Incapacitating Injury,23:15,Thursday,Main/Proper Lane,35,Dry,Not Worn,23,15,1,Not Wear
No,Non-Incapacitating Injury,8:04,Tuesday,Main/Proper Lane,30,Dry,Unknown If Worn,8,4,1,Not Wear
No,Non-Incapacitating Injury,17:08,Tuesday,Main/Proper Lane,35,Dry,Not Worn,17,8,1,Not Wear
No,Incapacitating Injury,6:13,Wednesday,Main/Proper Lane,15,Dry,"Worn, Damaged",6,13,1,Wear
No,Non-Incapacitating Injury,12:36,Thursday,Main/Proper Lane,30,Dry,Unknown If Worn,12,36,1,Not Wear
No,Non-Incapacitating Injury,22:55,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,22,55,1,Not Wear
No,Possible Injury,10:57,Monday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",10,57,1,Wear
No,Non-Incapacitating Injury,19:50,Tuesday,Main/Proper Lane,40,Dry,Unknown If Worn,19,50,1,Not Wear
No,Possible Injury,18:20,Tuesday,Other (Explain In Narrative),35,Wet,Unknown If Worn,18,20,1,Not Wear
No,Non-Incapacitating Injury,8:31,Wednesday,Other (Explain In Narrative),15,Dry,Not Worn,8,31,1,Not Wear
No,Possible Injury,8:33,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",8,33,1,Wear
No,Incapacitating Injury,20:41,Thursday,Main/Proper Lane,30,Dry,Unknown If Worn,20,41,1,Not Wear
No,Incapacitating Injury,14:16,Thursday,Main/Proper Lane,15,Dry,Not Worn,14,16,1,Not Wear
No,Possible Injury,13:45,Thursday,Main/Proper Lane,30,Dry,Not Worn,13,45,1,Not Wear
No,Non-Incapacitating Injury,9:57,Friday,Main/Proper Lane,30,Dry,Not Worn,9,57,1,Not Wear
No,Incapacitating Injury,9:46,Friday,Other (Explain In Narrative),30,Dry,Unknown If Worn,9,46,1,Not Wear
No,Non-Incapacitating Injury,8:57,Saturday,Main/Proper Lane,45,Dry,"Worn, Unk Damage",8,57,1,Wear
No,Non-Incapacitating Injury,19:17,Wednesday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",19,17,1,Wear
No,Possible Injury,20:03,Wednesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",20,3,1,Wear
No,Non-Incapacitating Injury,17:33,Wednesday,Main/Proper Lane,15,Dry,Not Worn,17,33,1,Not Wear
No,Non-Incapacitating Injury,8:30,Thursday,Main/Proper Lane,30,Dry,Unknown If Worn,8,30,1,Not Wear
No,Possible Injury,21:55,Thursday,Main/Proper Lane,35,Dry,"Worn, Damaged",21,55,1,Wear
No,Non-Incapacitating Injury,18:00,Friday,Main/Proper Lane,15,Wet,Unknown If Worn,18,0,1,Not Wear
No,Non-Incapacitating Injury,17:02,Tuesday,Other (Explain In Narrative),35,Dry,Not Worn,17,2,1,Not Wear
No,Non-Incapacitating Injury,12:08,Wednesday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",12,8,1,Wear
No,Incapacitating Injury,12:43,Friday,Main/Proper Lane,30,Dry,Not Worn,12,43,1,Not Wear
No,Non-Incapacitating Injury,15:04,Saturday,Other (Explain In Narrative),40,Dry,Not Worn,15,4,1,Not Wear
No,Possible Injury,12:30,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,12,30,1,Not Wear
No,Non-Incapacitating Injury,19:44,Sunday,Main/Proper Lane,15,Dry,Unknown If Worn,19,44,1,Not Wear
No,Non-Incapacitating Injury,7:40,Monday,Main/Proper Lane,40,Dry,Unknown If Worn,7,40,1,Not Wear
No,Incapacitating Injury,15:48,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,15,48,1,Not Wear
No,Non-Incapacitating Injury,19:21,Wednesday,Main/Proper Lane,35,Dry,Unknown If Worn,19,21,1,Not Wear
No,Non-Incapacitating Injury,17:45,Thursday,Main/Proper Lane,40,Dry,Unknown If Worn,17,45,1,Not Wear
No,Non-Incapacitating Injury,16:21,Friday,Other (Explain In Narrative),30,Dry,Not Worn,16,21,1,Not Wear
No,Non-Incapacitating Injury,2:45,Saturday,Main/Proper Lane,40,Wet,"Worn, Unk Damage",2,45,1,Wear
No,Non-Incapacitating Injury,22:08,Monday,Main/Proper Lane,35,Dry,Not Worn,22,8,1,Not Wear
No,Possible Injury,19:03,Thursday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",19,3,1,Wear
No,Possible Injury,9:57,Thursday,Main/Proper Lane,15,Dry,Unknown If Worn,9,57,1,Not Wear
No,Possible Injury,13:30,Friday,Main/Proper Lane,35,Dry,Not Worn,13,30,1,Not Wear
No,Non-Incapacitating Injury,2:28,Sunday,Main/Proper Lane,35,Dry,Unknown If Worn,2,28,1,Not Wear
No,Non-Incapacitating Injury,2:28,Sunday,Main/Proper Lane,35,Dry,Unknown If Worn,2,28,1,Not Wear
No,Non-Incapacitating Injury,2:28,Sunday,Main/Proper Lane,35,Dry,Unknown If Worn,2,28,1,Not Wear
No,Non-Incapacitating Injury,16:59,Tuesday,Main/Proper Lane,40,Dry,Unknown If Worn,16,59,1,Not Wear
No,Non-Incapacitating Injury,21:18,Tuesday,Other (Explain In Narrative),40,Dry,Not Worn,21,18,1,Not Wear
No,Possible Injury,7:47,Wednesday,Other (Explain In Narrative),35,Dry,"Worn, Not Damaged",7,47,1,Wear
No,Possible Injury,10:35,Thursday,Main/Proper Lane,30,Dry,Unknown If Worn,10,35,1,Not Wear
No,Incapacitating Injury,22:46,Friday,Main/Proper Lane,55,Dry,Unknown If Worn,22,46,1,Not Wear
No,Non-Incapacitating Injury,17:36,Friday,Main/Proper Lane,45,Dry,Unknown If Worn,17,36,1,Not Wear
No,Possible Injury,9:57,Sunday,Main/Proper Lane,35,Dry,"Worn, Damaged",9,57,1,Wear
No,Possible Injury,17:00,Tuesday,Main/Proper Lane,35,Dry,Unknown If Worn,17,0,1,Not Wear
No,Possible Injury,11:48,Wednesday,Other (Explain In Narrative),35,Dry,Unknown If Worn,11,48,1,Not Wear
No,Non-Incapacitating Injury,8:39,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,8,39,1,Not Wear
No,Non-Incapacitating Injury,18:09,Thursday,Main/Proper Lane,15,Dry,Not Worn,18,9,1,Not Wear
No,Non-Incapacitating Injury,8:21,Friday,Service/Frontage Road,50,Dry,"Worn, Not Damaged",8,21,1,Wear
No,Possible Injury,15:42,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,15,42,1,Not Wear
No,Non-Incapacitating Injury,15:49,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,15,49,1,Not Wear
No,Possible Injury,10:08,Saturday,Main/Proper Lane,45,Dry,"Worn, Unk Damage",10,8,1,Wear
No,Non-Incapacitating Injury,10:57,Saturday,Service/Frontage Road,15,Dry,Unknown If Worn,10,57,1,Not Wear
No,Non-Incapacitating Injury,8:53,Monday,Main/Proper Lane,30,Dry,Not Worn,8,53,1,Not Wear
No,Non-Incapacitating Injury,10:30,Tuesday,Main/Proper Lane,35,Dry,Unknown If Worn,10,30,1,Not Wear
No,Non-Incapacitating Injury,17:49,Wednesday,Main/Proper Lane,40,Dry,Not Worn,17,49,1,Not Wear
No,Non-Incapacitating Injury,22:22,Thursday,Main/Proper Lane,35,Dry,Unknown If Worn,22,22,1,Not Wear
No,Possible Injury,9:56,Thursday,Main/Proper Lane,45,Dry,Unknown If Worn,9,56,1,Not Wear
No,Non-Incapacitating Injury,9:19,Friday,Main/Proper Lane,30,Dry,Not Worn,9,19,1,Not Wear
No,Non-Incapacitating Injury,8:06,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",8,6,1,Wear
No,Not Injured,20:21,Friday,Service/Frontage Road,55,Dry,Unknown If Worn,20,21,0,Not Wear
No,Incapacitating Injury,8:51,Saturday,Main/Proper Lane,55,Dry,Unknown If Worn,8,51,1,Not Wear
No,Non-Incapacitating Injury,14:40,Saturday,Service/Frontage Road,15,Dry,Unknown If Worn,14,40,1,Not Wear
No,Incapacitating Injury,20:17,Saturday,Main/Proper Lane,40,Dry,Unknown If Worn,20,17,1,Not Wear
No,Non-Incapacitating Injury,16:00,Monday,Main/Proper Lane,45,Dry,Unknown If Worn,16,0,1,Not Wear
No,Possible Injury,18:27,Tuesday,Main/Proper Lane,45,Dry,Unknown If Worn,18,27,1,Not Wear
No,Possible Injury,13:20,Wednesday,Main/Proper Lane,40,Dry,Not Worn,13,20,1,Not Wear
No,Possible Injury,16:52,Wednesday,Main/Proper Lane,45,Dry,Unknown If Worn,16,52,1,Not Wear
No,Incapacitating Injury,14:26,Thursday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",14,26,1,Wear
No,Non-Incapacitating Injury,9:48,Friday,Main/Proper Lane,35,Dry,Not Worn,9,48,1,Not Wear
No,Non-Incapacitating Injury,18:23,Friday,Main/Proper Lane,35,Dry,Not Worn,18,23,1,Not Wear
No,Non-Incapacitating Injury,9:24,Friday,Main/Proper Lane,15,Dry,Unknown If Worn,9,24,1,Not Wear
No,Non-Incapacitating Injury,8:34,Tuesday,Main/Proper Lane,30,Dry,Not Worn,8,34,1,Not Wear
No,Non-Incapacitating Injury,16:56,Wednesday,Main/Proper Lane,35,Wet,Unknown If Worn,16,56,1,Not Wear
No,Non-Incapacitating Injury,8:45,Thursday,Main/Proper Lane,35,Wet,Not Worn,8,45,1,Not Wear
No,Non-Incapacitating Injury,20:27,Friday,Main/Proper Lane,30,Dry,Not Worn,20,27,1,Not Wear
No,Non-Incapacitating Injury,7:05,Friday,Service/Frontage Road,55,Dry,Not Worn,7,5,1,Not Wear
No,Incapacitating Injury,19:39,Saturday,Main/Proper Lane,35,Dry,Not Worn,19,39,1,Not Wear
No,Non-Incapacitating Injury,19:35,Tuesday,Service/Frontage Road,55,Dry,Not Worn,19,35,1,Not Wear
No,Non-Incapacitating Injury,19:35,Tuesday,Service/Frontage Road,55,Dry,Unknown If Worn,19,35,1,Not Wear
No,Non-Incapacitating Injury,14:34,Tuesday,Main/Proper Lane,35,Dry,Not Worn,14,34,1,Not Wear
No,Incapacitating Injury,12:28,Sunday,Main/Proper Lane,40,Wet,Not Worn,12,28,1,Not Wear
No,Non-Incapacitating Injury,18:43,Thursday,Main/Proper Lane,15,Wet,Not Worn,18,43,1,Not Wear
No,Non-Incapacitating Injury,19:28,Thursday,Main/Proper Lane,15,Wet,Unknown If Worn,19,28,1,Not Wear
No,Non-Incapacitating Injury,12:18,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",12,18,1,Wear
No,Non-Incapacitating Injury,12:46,Saturday,Main/Proper Lane,30,Wet,Unknown If Worn,12,46,1,Not Wear
No,Non-Incapacitating Injury,12:46,Saturday,Main/Proper Lane,30,Wet,"Worn, Unk Damage",12,46,1,Wear
No,Non-Incapacitating Injury,20:10,Saturday,Main/Proper Lane,30,Wet,Not Worn,20,10,1,Not Wear
No,Non-Incapacitating Injury,15:16,Sunday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",15,16,1,Wear
No,Non-Incapacitating Injury,17:35,Monday,Main/Proper Lane,15,Dry,Not Worn,17,35,1,Not Wear
No,Possible Injury,14:25,Tuesday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",14,25,1,Wear
No,Incapacitating Injury,8:44,Tuesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",8,44,1,Wear
No,Non-Incapacitating Injury,15:44,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,15,44,1,Not Wear
No,Non-Incapacitating Injury,15:51,Wednesday,Main/Proper Lane,35,Dry,"Worn, Damaged",15,51,1,Wear
No,Possible Injury,2:30,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",2,30,1,Wear
No,Non-Incapacitating Injury,7:00,Monday,Main/Proper Lane,35,Dry,"Worn, Damaged",7,0,1,Wear
No,Non-Incapacitating Injury,16:02,Monday,Main/Proper Lane,30,Dry,Unknown If Worn,16,2,1,Not Wear
No,Non-Incapacitating Injury,17:19,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,19,1,Wear
No,Incapacitating Injury,15:35,Thursday,Main/Proper Lane,15,Wet,Not Worn,15,35,1,Not Wear
No,Non-Incapacitating Injury,15:17,Friday,Main/Proper Lane,30,Dry,Not Worn,15,17,1,Not Wear
No,Not Injured,16:31,Friday,Service/Frontage Road,55,Dry,Not Worn,16,31,0,Not Wear
No,Non-Incapacitating Injury,7:25,Monday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",7,25,1,Wear
No,Possible Injury,19:22,Tuesday,Service/Frontage Road,40,Dry,Not Worn,19,22,1,Not Wear
No,Incapacitating Injury,17:50,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,17,50,1,Not Wear
No,Non-Incapacitating Injury,2:12,Sunday,Main/Proper Lane,15,Dry,Unknown If Worn,2,12,1,Not Wear
No,Non-Incapacitating Injury,19:07,Tuesday,Service/Frontage Road,40,Dry,Not Worn,19,7,1,Not Wear
No,Non-Incapacitating Injury,20:33,Tuesday,Main/Proper Lane,35,Dry,Not Worn,20,33,1,Not Wear
No,Not Injured,7:58,Tuesday,Main/Proper Lane,30,Dry,Not Worn,7,58,0,Not Wear
No,Non-Incapacitating Injury,12:44,Thursday,Main/Proper Lane,40,Dry,Unknown If Worn,12,44,1,Not Wear
No,Non-Incapacitating Injury,9:00,Thursday,Main/Proper Lane,15,Dry,Not Worn,9,0,1,Not Wear
No,Non-Incapacitating Injury,21:33,Thursday,Main/Proper Lane,15,Dry,Not Worn,21,33,1,Not Wear
No,Non-Incapacitating Injury,10:45,Monday,Main/Proper Lane,45,Dry,"Worn, Not Damaged",10,45,1,Wear
No,Non-Incapacitating Injury,12:49,Friday,Main/Proper Lane,30,Dry,Not Worn,12,49,1,Not Wear
No,Non-Incapacitating Injury,7:18,Saturday,Service/Frontage Road,50,Wet,"Worn, Not Damaged",7,18,1,Wear
No,Non-Incapacitating Injury,20:23,Friday,Main/Proper Lane,30,Wet,Unknown If Worn,20,23,1,Not Wear
No,Non-Incapacitating Injury,18:00,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",18,0,1,Wear
No,Possible Injury,6:35,Thursday,Other (Explain In Narrative),50,Dry,Not Worn,6,35,1,Not Wear
No,Non-Incapacitating Injury,10:51,Friday,Main/Proper Lane,40,Wet,"Worn, Not Damaged",10,51,1,Wear
No,Incapacitating Injury,5:38,Saturday,Main/Proper Lane,40,Dry,Not Worn,5,38,1,Not Wear
No,Non-Incapacitating Injury,16:00,Sunday,Other (Explain In Narrative),15,Dry,"Worn, Unk Damage",16,0,1,Wear
No,Non-Incapacitating Injury,8:10,Sunday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",8,10,1,Wear
No,Not Injured,10:47,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,10,47,0,Not Wear
No,Incapacitating Injury,15:25,Tuesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",15,25,1,Wear
No,Non-Incapacitating Injury,14:19,Wednesday,Main/Proper Lane,30,Dry,"Worn, Damaged",14,19,1,Wear
No,Possible Injury,14:48,Thursday,Service/Frontage Road,15,Dry,Not Worn,14,48,1,Not Wear
No,Non-Incapacitating Injury,12:56,Thursday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",12,56,1,Wear
No,Non-Incapacitating Injury,9:40,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,9,40,1,Not Wear
No,Possible Injury,18:39,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,18,39,1,Not Wear
No,Non-Incapacitating Injury,16:00,Sunday,Main/Proper Lane,30,Dry,Not Worn,16,0,1,Not Wear
No,Non-Incapacitating Injury,11:42,Tuesday,Main/Proper Lane,55,Wet,Not Worn,11,42,1,Not Wear
No,Non-Incapacitating Injury,20:32,Saturday,Main/Proper Lane,40,Dry,Not Worn,20,32,1,Not Wear
No,Possible Injury,18:30,Sunday,Main/Proper Lane,15,Dry,Not Worn,18,30,1,Not Wear
No,Possible Injury,8:30,Monday,Main/Proper Lane,30,Dry,"Worn, Damaged",8,30,1,Wear
No,Incapacitating Injury,22:05,Wednesday,Main/Proper Lane,15,Dry,Not Worn,22,5,1,Not Wear
No,Non-Incapacitating Injury,11:19,Thursday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",11,19,1,Wear
No,Non-Incapacitating Injury,7:56,Friday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",7,56,1,Wear
No,Non-Incapacitating Injury,18:14,Saturday,Main/Proper Lane,30,Dry,Not Worn,18,14,1,Not Wear
No,Non-Incapacitating Injury,9:09,Wednesday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",9,9,1,Wear
No,Possible Injury,12:15,Saturday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",12,15,1,Wear
No,Non-Incapacitating Injury,19:23,Saturday,Main/Proper Lane,35,Dry,Not Worn,19,23,1,Not Wear
No,Incapacitating Injury,12:35,Saturday,Main/Proper Lane,25,Dry,Not Worn,12,35,1,Not Wear
No,Non-Incapacitating Injury,5:02,Friday,Main/Proper Lane,45,Dry,Not Worn,5,2,1,Not Wear
No,Possible Injury,19:57,Tuesday,Main/Proper Lane,15,Wet,Unknown If Worn,19,57,1,Not Wear
No,Not Injured,18:55,Thursday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",18,55,0,Wear
No,Incapacitating Injury,22:59,Wednesday,Main/Proper Lane,45,Dry,Not Worn,22,59,1,Not Wear
No,Non-Incapacitating Injury,20:45,Thursday,Main/Proper Lane,30,Dry,Not Worn,20,45,1,Not Wear
No,Incapacitating Injury,12:29,Friday,Main/Proper Lane,30,Dry,Not Worn,12,29,1,Not Wear
No,Not Injured,17:47,Saturday,Main/Proper Lane,25,Dry,Unknown If Worn,17,47,0,Not Wear
No,Non-Incapacitating Injury,16:05,Sunday,Main/Proper Lane,25,Dry,Unknown If Worn,16,5,1,Not Wear
No,Non-Incapacitating Injury,2:31,Sunday,Main/Proper Lane,30,Dry,Not Worn,2,31,1,Not Wear
No,Non-Incapacitating Injury,2:31,Sunday,Main/Proper Lane,30,Dry,Not Worn,2,31,1,Not Wear
No,Possible Injury,16:10,Monday,Service/Frontage Road,50,Dry,Not Worn,16,10,1,Not Wear
